   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 unicode.py:242(Hiragana)
        1    0.000    0.000    0.000    0.000 unicode.py:254(Katakana)
        1    0.000    0.000    0.000    0.000 unicode.py:268(Hangul)
        1    0.000    0.000    0.000    0.000 unicode.py:290(CJK)
        1    0.000    0.000    0.000    0.000 unicode.py:293(Thai)
        1    0.000    0.000    0.000    0.000 unicode.py:3(<module>)
        1    0.000    0.000    0.000    0.000 unicode.py:300(Arabic)
        1    0.000    0.000    0.000    0.000 unicode.py:308(Hebrew)
        1    0.000    0.000    0.000    0.000 unicode.py:31(unicode_set)
        1    0.000    0.000    0.000    0.000 unicode.py:322(Devanagari)
        2    0.000    0.000    0.001    0.000 unicode.py:55(_chars_for_ranges)
        2    0.000    0.000    0.000    0.000 unicode.py:63(<listcomp>)
        1    0.000    0.000    0.001    0.001 unicode.py:70(alphas)
        1    0.000    0.000    0.000    0.000 unicode.py:75(nums)
        1    0.000    0.000    0.000    0.000 unicode.py:8(_lazyclassproperty)
        1    0.000    0.000    0.001    0.001 unicode.py:80(alphanums)
        1    0.000    0.000    0.000    0.000 unicode.py:85(identchars)
        7    0.000    0.000    0.000    0.000 unicode.py:9(__init__)
        1    0.000    0.000    0.000    0.000 unicode.py:99(identbodychars)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:1(<module>)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:13(Codec)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:20(IncrementalEncoder)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:24(IncrementalDecoder)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:28(StreamWriter)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:31(StreamReader)
        1    0.000    0.000    0.000    0.000 unicode_versions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 uniform.py:1(<module>)
        1    0.000    0.000    0.000    0.000 uniform.py:11(Uniform)
        1    0.000    0.000    0.000    0.000 union_find.py:1(<module>)
        1    0.000    0.000    0.000    0.000 union_find.py:8(UnionFind)
        1    0.000    0.000    0.000    0.000 unistring.py:1(<module>)
        1    0.000    0.000    0.000    0.000 unitofwork.py:10(<module>)
        1    0.000    0.000    0.000    0.000 unitofwork.py:158(UOWTransaction)
        1    0.000    0.000    0.000    0.000 unitofwork.py:491(IterateMappersMixin)
        1    0.000    0.000    0.000    0.000 unitofwork.py:506(Preprocess)
        1    0.000    0.000    0.000    0.000 unitofwork.py:556(PostSortRec)
        1    0.000    0.000    0.000    0.000 unitofwork.py:572(ProcessAll)
        1    0.000    0.000    0.000    0.000 unitofwork.py:617(PostUpdateAll)
        1    0.000    0.000    0.000    0.000 unitofwork.py:634(SaveUpdateAll)
        1    0.000    0.000    0.000    0.000 unitofwork.py:671(DeleteAll)
        1    0.000    0.000    0.000    0.000 unitofwork.py:708(ProcessState)
        1    0.000    0.000    0.000    0.000 unitofwork.py:744(SaveUpdateState)
        1    0.000    0.000    0.000    0.000 unitofwork.py:772(DeleteState)
        1    0.000    0.000    0.000    0.000 units.py:1(<module>)
        1    0.000    0.000    0.000    0.000 units.py:108(ConversionInterface)
        1    0.000    0.000    0.000    0.000 units.py:135(DecimalConverter)
        1    0.000    0.000    0.000    0.000 units.py:161(Registry)
        1    0.000    0.000    0.000    0.000 units.py:4(<module>)
        1    0.000    0.000    0.000    0.000 units.py:52(ConversionError)
        1    0.000    0.000    0.000    0.000 units.py:72(AxisInfo)
        1    0.000    0.000    0.001    0.001 unix_events.py:1(<module>)
        1    0.000    0.000    0.000    0.000 unix_events.py:1026(SafeChildWatcher)
        1    0.000    0.000    0.000    0.000 unix_events.py:1100(FastChildWatcher)
        1    0.000    0.000    0.000    0.000 unix_events.py:1205(MultiLoopChildWatcher)
        1    0.000    0.000    0.000    0.000 unix_events.py:1330(ThreadedChildWatcher)
        1    0.000    0.000    0.000    0.000 unix_events.py:1419(_UnixDefaultEventLoopPolicy)
        1    0.000    0.000    0.000    0.000 unix_events.py:436(_UnixReadPipeTransport)
        1    0.000    0.000    0.000    0.000 unix_events.py:47(_UnixSelectorEventLoop)
        1    0.000    0.000    0.000    0.000 unix_events.py:572(_UnixWritePipeTransport)
        1    0.000    0.000    0.000    0.000 unix_events.py:777(_UnixSubprocessTransport)
        1    0.000    0.000    0.000    0.000 unix_events.py:802(AbstractChildWatcher)
        1    0.000    0.000    0.000    0.000 unix_events.py:881(PidfdChildWatcher)
        1    0.000    0.000    0.000    0.000 unix_events.py:973(BaseChildWatcher)
        1    0.000    0.000    0.001    0.001 untyped_passes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:111(IRProcessing)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:115(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1297(IterLoopCanonicalization)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1311(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:133(RewriteSemanticConstants)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:137(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1467(PropagateLiterals)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1472(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:155(DeadBranchPrune)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1569(LiteralPropagationSubPipelinePass)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1574(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:159(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1613(LiteralUnroll)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1618(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1664(SimplifyCFG)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1669(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1680(ReconstructSSA)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:1688(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:185(InlineClosureLikes)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:189(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:217(GenericRewrites)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:221(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:238(WithLifting)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:242(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:267(InlineInlinables)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:281(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:399(PreserveIR)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:407(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:415(FindLiterallyCalls)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:422(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:430(CanonicalizeLoopExit)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:436(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:467(CanonicalizeLoopEntry)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:475(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:52(ExtractByteCode)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:542(PrintIRCFG)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:546(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:557(MakeFunctionToJitFunction)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:56(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:566(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:611(TransformLiteralUnrollConstListToTuple)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:620(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:72(TranslateByteCode)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:735(MixedContainerUnroller)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:743(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:76(__init__)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:91(FixupArgs)
        1    0.000    0.000    0.000    0.000 untyped_passes.py:95(__init__)
        1    0.000    0.000    0.000    0.000 unweighted.py:1(<module>)
        1    0.000    0.000    0.000    0.000 updown_bars.py:12(UpDownBars)
        1    0.000    0.000    0.000    0.000 updown_bars.py:3(<module>)
        1    0.000    0.000    0.000    0.000 upgrade_checkpoint.py:14(<module>)
        1    0.000    0.000    0.000    0.000 upsampling.py:1(<module>)
        1    0.000    0.000    0.000    0.000 upsampling.py:11(Upsample)
        1    0.000    0.000    0.000    0.000 upsampling.py:168(UpsamplingNearest2d)
        1    0.000    0.000    0.000    0.000 upsampling.py:213(UpsamplingBilinear2d)
        2    0.000    0.000    0.001    0.000 uqi.py:14(<module>)
        1    0.000    0.000    0.000    0.000 uqi.py:25(UniversalImageQualityIndex)
        1    0.000    0.000    0.019    0.019 url.py:1(<module>)
       25    0.001    0.000    0.001    0.000 url.py:210(_encode_invalid_chars)
       15    0.000    0.000    0.000    0.000 url.py:244(_remove_path_dot_segments)
       20    0.000    0.000    0.000    0.000 url.py:274(_normalize_host)
       15    0.000    0.000    0.000    0.000 url.py:300(<listcomp>)
       30    0.000    0.000    0.000    0.000 url.py:305(_idna_encode)
       30    0.000    0.000    0.000    0.000 url.py:306(<listcomp>)
        5    0.000    0.000    0.000    0.000 url.py:323(_encode_target)
       15    0.000    0.000    0.002    0.000 url.py:333(parse_url)
       90    0.000    0.000    0.000    0.000 url.py:416(ensure_type)
        1    0.000    0.000    0.000    0.000 url.py:45(URL)
        1    0.000    0.000    0.000    0.000 url.py:54(<listcomp>)
        1    0.000    0.000    0.001    0.001 url.py:8(<module>)
        1    0.000    0.000    0.000    0.000 url.py:82(Url)
       15    0.000    0.000    0.000    0.000 url.py:91(__new__)
        1    0.000    0.000    0.000    0.000 usage.py:2(<module>)
        1    0.000    0.000    0.000    0.000 usps.py:1(<module>)
        1    0.000    0.000    0.000    0.000 usps.py:11(USPS)
        5    0.000    0.000    0.001    0.000 util.py:1(<module>)
        1    0.000    0.000    0.000    0.000 util.py:10(<module>)
        1    0.000    0.000    0.000    0.000 util.py:102(_FifoCache)
        1    0.000    0.000    0.027    0.027 util.py:102(_findLib_gcc)
        1    0.000    0.000    0.000    0.000 util.py:103(__init__)
        1    0.000    0.000    0.000    0.000 util.py:1041(ClauseAdapter)
        4    0.000    0.000    0.000    0.000 util.py:106(make_analysator)
        1    0.000    0.000    0.000    0.000 util.py:108(_platform_supports_abstract_sockets)
       78    0.000    0.000    0.000    0.000 util.py:108(get)
       78    0.000    0.000    0.000    0.000 util.py:111(set_)
        8    0.000    0.000    0.000    0.000 util.py:116(clear)
        1    0.000    0.000    0.000    0.000 util.py:12(__config_flags)
        1    0.000    0.000    0.000    0.000 util.py:1220(_ColumnLookup)
        1    0.000    0.000    0.000    0.000 util.py:1241(ColumnAdapter)
        1    0.000    0.000    0.000    0.000 util.py:1248(_WrapUserEntity)
        1    0.000    0.000    0.000    0.000 util.py:125(LRUMemo)
        1    0.000    0.000    0.000    0.000 util.py:1276(LoaderCriteriaOption)
        1    0.000    0.000    0.000    0.000 util.py:1311(_IncludeExcludeMapping)
        1    0.000    0.000    0.000    0.000 util.py:133(CascadeOptions)
        1    0.000    0.000    0.000    0.000 util.py:145(<setcomp>)
       24    0.000    0.000    0.000    0.000 util.py:1456(_inspect_mc)
        1    0.000    0.000    0.000    0.000 util.py:1485(Bundle)
        1    0.000    0.000    0.001    0.001 util.py:15(<module>)
    20/10    0.000    0.000    0.000    0.000 util.py:160(__new__)
        1    0.000    0.000    0.000    0.000 util.py:164(UnboundedMemo)
        1    0.000    0.000    0.000    0.000 util.py:17(LazyEval)
        1    0.000    0.000    0.000    0.000 util.py:171(<setcomp>)
        2    0.000    0.000    0.000    0.000 util.py:171(_get_soname)
        3    0.000    0.000    0.000    0.000 util.py:171(register_after_fork)
        1    0.000    0.000    0.000    0.000 util.py:173(<setcomp>)
        1    0.000    0.000    0.000    0.000 util.py:1730(_ORMJoin)
        1    0.000    0.000    0.000    0.000 util.py:182(Finalize)
       28    0.001    0.000    0.003    0.000 util.py:182(_collapse_string_to_ranges)
     2714    0.001    0.000    0.001    0.000 util.py:185(is_consecutive)
      161    0.000    0.000    0.000    0.000 util.py:196(escape_re_range_char)
       96    0.000    0.000    0.000    0.000 util.py:199(no_escape_re_range_char)
        1    0.000    0.000    0.000    0.000 util.py:2(<module>)
       10    0.000    0.000    0.000    0.000 util.py:202(from_string)
       10    0.000    0.000    0.000    0.000 util.py:204(<listcomp>)
       24    0.000    0.000    0.000    0.000 util.py:2131(_is_mapped_annotation)
        1    0.000    0.000    0.000    0.000 util.py:2152(_CleanupError)
        4    0.000    0.000    0.000    0.000 util.py:223(<listcomp>)
        1    0.000    0.000    0.000    0.000 util.py:249(Future)
        2    0.000    0.000    0.029    0.015 util.py:270(_findSoname_ldconfig)
       14    0.000    0.000    0.000    0.000 util.py:28(__init__)
        1    0.000    0.000    0.003    0.003 util.py:29(<module>)
        1    0.000    0.000    0.000    0.000 util.py:3(<module>)
        1    0.000    0.000    0.000    0.000 util.py:30(ClassNotFound)
        4    0.000    0.000    0.002    0.001 util.py:30(lazy_self)
        1    0.000    0.000    0.019    0.019 util.py:300(_findLib_ld)
        1    0.000    0.000    0.000    0.000 util.py:305(UnclosingTextIOWrapper)
        1    0.000    0.000    0.000    0.000 util.py:324(NodeMethods)
        2    0.000    0.000    0.075    0.037 util.py:327(find_library)
       12    0.000    0.000    0.000    0.000 util.py:327(find_tables)
       95    0.000    0.000    0.000    0.000 util.py:33(<lambda>)
        1    0.000    0.000    0.000    0.000 util.py:34(OptionError)
        1    0.000    0.000    0.000    0.000 util.py:368(ForkAwareThreadLock)
       99    0.000    0.000    0.002    0.000 util.py:38(__getattribute__)
        1    0.000    0.000    0.000    0.000 util.py:385(ForkAwareLocal)
        1    0.000    0.000    0.000    0.000 util.py:432(LabelMapper)
        1    0.000    0.000    0.000    0.000 util.py:446(_TraceAdaptRole)
        1    0.000    0.000    0.000    0.000 util.py:46(PyannoteDatabaseException)
        1    0.000    0.000    0.000    0.000 util.py:48(debug)
        1    0.000    0.000    0.000    0.000 util.py:50(FileFinder)
        1    0.000    0.000    0.000    0.000 util.py:506(ORMStatementAdapter)
        1    0.000    0.000    0.000    0.000 util.py:535(ORMAdapter)
        1    0.000    0.000    0.000    0.000 util.py:54(Token)
        1    0.000    0.000    0.000    0.000 util.py:54(_TConsSubject)
        1    0.000    0.000    0.000    0.000 util.py:555(_repr_base)
        1    0.000    0.000    0.000    0.000 util.py:58(TransactionalContext)
        1    0.000    0.000    0.000    0.000 util.py:586(_repr_row)
        1    0.000    0.000    0.000    0.000 util.py:588(AliasedClass)
        1    0.000    0.000    0.000    0.000 util.py:603(_long_statement)
        1    0.000    0.000    0.000    0.000 util.py:618(_repr_params)
        1    0.000    0.000    0.000    0.000 util.py:70(PtyProcessError)
       85    0.000    0.000    0.006    0.000 util.py:73(find_spec)
        1    0.000    0.000    0.000    0.000 util.py:785(AliasedInsp)
        1    0.000    0.000    0.000    0.000 util.py:8(<module>)
        1    0.000    0.000    0.000    0.000 util.py:81(_UnboundedCache)
       12    0.000    0.000    0.000    0.000 util.py:894(reduce_columns)
        2    0.000    0.000    0.032    0.016 util.py:9(<module>)
       12    0.000    0.000    0.000    0.000 util.py:922(<genexpr>)
       12    0.000    0.000    0.000    0.000 util.py:928(<listcomp>)
        1    0.000    0.000    0.001    0.001 utilities.py:14(<module>)
       48    0.001    0.000    0.046    0.001 utils.py:1(<module>)
       11    0.000    0.000    0.000    0.000 utils.py:1(_get_en_labels)
        1    0.000    0.000    0.000    0.000 utils.py:10(CannotEval)
        5    0.000    0.000    0.000    0.000 utils.py:1011(get_auth_from_url)
       30    0.000    0.000    0.000    0.000 utils.py:102(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:102(_get_es_labels)
       23    0.000    0.000    0.000    0.000 utils.py:1027(check_header_validity)
       46    0.000    0.000    0.000    0.000 utils.py:1046(_validate_header_part)
        1    0.000    0.000    0.000    0.000 utils.py:112(SimpleTextIOWrapper)
        1    0.000    0.000    0.000    0.000 utils.py:115(_lazy_property_and_property)
        1    0.000    0.000    0.000    0.000 utils.py:118(DummyContext)
        1    0.000    0.000    0.000    0.000 utils.py:128(<dictcomp>)
        1    0.000    0.000    0.000    0.000 utils.py:128(cached_property)
       20    0.000    0.000    0.001    0.000 utils.py:129(_get_indent)
        1    0.000    0.000    0.000    0.000 utils.py:1298(_Dummy)
        1    0.000    0.000    0.000    0.000 utils.py:13(LinearBlockSparsePattern)
        1    0.000    0.000    0.000    0.000 utils.py:130(_CharSizesCache)
        1    0.000    0.000    0.000    0.000 utils.py:132(DisableOnWriteError)
        1    0.000    0.000    0.000    0.000 utils.py:133(<setcomp>)
        1    0.000    0.000    0.000    0.000 utils.py:135(_PythonVersionInfo)
       18    0.000    0.000    0.000    0.000 utils.py:136(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:138(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:139(<setcomp>)
        2    0.000    0.000    0.000    0.000 utils.py:14(<module>)
        8    0.000    0.000    0.000    0.000 utils.py:14(to_list)
        1    0.000    0.000    0.000    0.000 utils.py:140(PythonVersionInfo)
        1    0.000    0.000    0.000    0.000 utils.py:141(_get_fr_labels)
       21    0.000    0.000    0.001    0.000 utils.py:143(deprecate)
        1    0.000    0.000    0.000    0.000 utils.py:17(_ExplodedList)
        5    0.000    0.000    0.000    0.000 utils.py:17(list_audio_backends)
        1    0.000    0.000    0.000    0.000 utils.py:175(CallbackIOWrapper)
        3    0.000    0.000    0.000    0.000 utils.py:1772(_need_symbolic_context)
        3    0.000    0.000    0.000    0.000 utils.py:1788(_symbolic_context_handler)
        1    0.000    0.000    0.000    0.000 utils.py:18(ArrowCTypes)
        1    0.000    0.000    0.000    0.000 utils.py:180(<lambda>)
        1    0.000    0.000    0.000    0.000 utils.py:188(_get_it_labels)
        4    0.000    0.000    0.000    0.000 utils.py:189(_get_taco_params)
        1    0.000    0.000    0.000    0.000 utils.py:19(CurrentEdge)
        1    0.000    0.000    0.000    0.000 utils.py:1919(IgnoreException)
        1    0.000    0.000    0.000    0.000 utils.py:192(cache_location)
        6    0.000    0.000    0.001    0.000 utils.py:194(get_netrc_auth)
        3    0.000    0.000    0.000    0.000 utils.py:1944(_verify_custom_op_name)
        1    0.000    0.000    0.000    0.000 utils.py:1961(clear_and_catch_warnings)
        3    0.000    0.000    0.001    0.000 utils.py:1961(register_custom_op_symbolic)
        1    0.000    0.000    0.000    0.000 utils.py:198(ThreadLocalStack)
        1    0.000    0.000    0.000    0.000 utils.py:2(<module>)
        2    0.000    0.000    0.000    0.000 utils.py:20(to_tuple)
       18    0.000    0.000    0.000    0.000 utils.py:201(<genexpr>)
        1    0.000    0.000    0.000    0.000 utils.py:2027(suppress_warnings)
        2    0.000    0.000    0.000    0.000 utils.py:207(__init_subclass__)
        1    0.000    0.000    0.000    0.000 utils.py:21(MatchAllNode)
      216    0.004    0.000    0.007    0.000 utils.py:213(valid_audio)
        2    0.000    0.000    0.000    0.000 utils.py:216(_get_wrnn_params)
        1    0.000    0.000    0.000    0.000 utils.py:23(Version)
       40    0.000    0.000    0.000    0.000 utils.py:23(_reverse_repeat_tuple)
      392    0.000    0.000    0.000    0.000 utils.py:23(to_filter)
        1    0.000    0.000    0.000    0.000 utils.py:2520(_get_glibc_version)
        5    0.000    0.000    0.000    0.000 utils.py:258(extract_zipped_paths)
        1    0.000    0.000    0.000    0.000 utils.py:261(ConfigOptions)
        2    0.000    0.000    0.000    0.000 utils.py:270(tokenize)
      120    0.000    0.000    0.000    0.000 utils.py:29(<genexpr>)
        1    0.000    0.000    0.000    0.000 utils.py:29(<module>)
        8    0.000    0.000    0.000    0.000 utils.py:290(stringify_path)
        3    0.000    0.000    0.351    0.117 utils.py:3(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:31(UncaughtAttributeError)
        4    0.000    0.000    0.000    0.000 utils.py:31(set_audio_backend)
        3    0.000    0.000    0.000    0.000 utils.py:33(<genexpr>)
       35    0.000    0.000    0.000    0.000 utils.py:335(to_key_val_list)
        3    0.000    0.000    0.000    0.000 utils.py:34(<genexpr>)
        1    0.000    0.000    0.000    0.000 utils.py:34(_get_de_labels)
        1    0.000    0.000    0.000    0.000 utils.py:35(UEMSupportMixin)
        1    0.000    0.000    0.000    0.000 utils.py:350(SortedMap)
        1    0.000    0.000    0.000    0.000 utils.py:372(UniqueDict)
       31    0.000    0.000    0.000    0.000 utils.py:373(__setitem__)
        1    0.000    0.000    0.000    0.000 utils.py:4(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:4(ReferenceQuantizedModule)
        1    0.000    0.000    0.000    0.000 utils.py:42(KnownFailureException)
        1    0.000    0.000    0.000    0.000 utils.py:43(MarkdownTable)
        4    0.000    0.000    0.000    0.000 utils.py:43(safe_property)
        2    0.000    0.000    0.000    0.000 utils.py:442(runonce)
        2    0.000    0.000    0.003    0.002 utils.py:443(inner)
        1    0.000    0.000    0.000    0.000 utils.py:455(bit_length)
        1    0.000    0.000    0.000    0.000 utils.py:46(Level)
        4    0.000    0.000    0.000    0.000 utils.py:47(reraise_uncaught)
        1    0.000    0.000    0.000    0.000 utils.py:48(Event)
       21    0.000    0.000    0.000    0.000 utils.py:48(_set_function_name)
        1    0.000    0.000    0.000    0.000 utils.py:485(BenchmarkResult)
        1    0.000    0.000    0.002    0.002 utils.py:5(<module>)
        5    0.000    0.000    0.000    0.000 utils.py:508(_parse_content_type_header)
        1    0.000    0.000    0.000    0.000 utils.py:51(Endianness)
        1    0.000    0.000    0.000    0.000 utils.py:51(FormatReplace)
      114    0.000    0.000    0.000    0.000 utils.py:51(_has_surrogates)
      108    0.001    0.000    0.007    0.000 utils.py:52(frame)
        1    0.000    0.000    0.000    0.000 utils.py:53(_Deprecate)
        5    0.000    0.000    0.000    0.000 utils.py:533(get_encoding_from_headers)
        1    0.000    0.000    0.000    0.000 utils.py:55(_init_audio_backend)
        1    0.000    0.000    0.000    0.000 utils.py:56(GlobalRelabelThreshold)
        5    0.000    0.000    0.000    0.000 utils.py:575(iter_slices)
        6    0.000    0.000    0.000    0.000 utils.py:630(unquote_unreserved)
       21    0.000    0.000    0.000    0.000 utils.py:65(__init__)
        6    0.000    0.000    0.000    0.000 utils.py:654(requote_uri)
        1    0.000    0.000    0.000    0.000 utils.py:66(Comparable)
        1    0.000    0.000    0.000    0.000 utils.py:66(get_audio_backend)
       15    0.000    0.000    0.000    0.000 utils.py:66(is_list_like_indexer)
        1    0.000    0.000    0.000    0.000 utils.py:665(_RedirectSubpackage)
        1    0.000    0.000    0.002    0.002 utils.py:7(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:7(WeightedQuantizedModule)
        4    0.000    0.000    0.000    0.000 utils.py:7(_ntuple)
       21    0.000    0.000    0.001    0.000 utils.py:70(__call__)
        1    0.000    0.000    0.000    0.000 utils.py:70(_get_vp_en_labels)
        1    0.000    0.000    0.000    0.000 utils.py:73(PushBackIterator)
        1    0.000    0.000    0.000    0.000 utils.py:73(_ntuple_from_first)
        1    0.000    0.000    0.000    0.000 utils.py:73(os_cache)
       14    0.000    0.000    0.000    0.000 utils.py:737(set_environ)
        7    0.000    0.000    0.001    0.000 utils.py:759(should_bypass_proxies)
        7    0.000    0.000    0.000    0.000 utils.py:767(get_proxy)
        1    0.000    0.000    0.000    0.000 utils.py:77(Chrono)
        1    0.000    0.000    0.000    0.000 utils.py:8(IterableWrapperIterDataPipe)
        1    0.000    0.000    0.000    0.000 utils.py:8(SequenceWrapperMapDataPipe)
        1    0.000    0.000    0.000    0.000 utils.py:8(get_library_name)
      200    0.000    0.000    0.001    0.000 utils.py:8(parse)
        6    0.000    0.000    0.002    0.000 utils.py:819(get_environ_proxies)
       10    0.000    0.000    0.000    0.000 utils.py:831(select_proxy)
        1    0.000    0.000    0.001    0.001 utils.py:857(resolve_proxies)
        1    0.000    0.000    0.000    0.000 utils.py:87(ObjectWrapper)
        5    0.000    0.000    0.000    0.000 utils.py:884(default_user_agent)
        5    0.000    0.000    0.000    0.000 utils.py:893(default_headers)
        1    0.000    0.000    0.000    0.000 utils.py:94(NoBufferPresent)
        1    0.000    0.000    0.000    0.000 utils.py:94(_E)
        1    0.000    0.000    0.000    0.000 utils.py:95(lazy_property)
        6    0.000    0.000    0.000    0.000 utils.py:967(safe_eval)
        1    0.000    0.000    0.000    0.000 utils.py:98(_C)
        1    0.000    0.000    0.000    0.000 uu.py:27(<module>)
        1    0.000    0.000    0.000    0.000 uu.py:39(Error)
        1    0.000    0.000    0.001    0.001 uuid.py:1(<module>)
        8    0.000    0.000    0.000    0.000 uuid.py:138(__init__)
       10    0.000    0.000    0.000    0.000 uuid.py:239(__eq__)
        1    0.000    0.000    0.000    0.000 uuid.py:78(SafeUUID)
        1    0.000    0.000    0.000    0.000 uuid.py:84(UUID)
        1    0.000    0.000    0.032    0.032 v1.py:15(<module>)
        1    0.000    0.000    0.000    0.000 v2.py:15(<module>)
        2    0.000    0.000    0.002    0.001 validation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 validation.py:105(_ValidatorFromCallable)
        1    0.000    0.000    0.000    0.000 validation.py:130(ThreadedValidator)
        1    0.000    0.000    0.000    0.000 validation.py:154(DummyValidator)
        1    0.000    0.000    0.000    0.000 validation.py:163(ConditionalValidator)
        1    0.000    0.000    0.000    0.000 validation.py:179(DynamicValidator)
        1    0.000    0.000    0.000    0.000 validation.py:25(ValidationError)
        1    0.000    0.000    0.000    0.000 validation.py:46(Validator)
        1    0.000    0.000    0.000    0.000 validators.py:124(instance_of)
        1    0.000    0.000    0.000    0.000 validators.py:140(_MatchesReValidator)
        1    0.000    0.000    0.000    0.000 validators.py:214(_ProvidesValidator)
        1    0.000    0.000    0.000    0.000 validators.py:256(_OptionalValidator)
        1    0.000    0.000    0.000    0.000 validators.py:260(__call__)
        2    0.000    0.000    0.000    0.000 validators.py:272(optional)
        1    0.000    0.000    0.000    0.000 validators.py:290(_InValidator)
        1    0.000    0.000    0.007    0.007 validators.py:3(<module>)
        1    0.000    0.000    0.000    0.000 validators.py:338(_IsCallableValidator)
        2    0.000    0.000    0.000    0.000 validators.py:340(__call__)
        5    0.000    0.000    0.000    0.000 validators.py:360(is_callable)
        1    0.000    0.000    0.000    0.000 validators.py:375(_DeepIterable)
        1    0.000    0.000    0.000    0.000 validators.py:407(deep_iterable)
        1    0.000    0.000    0.000    0.000 validators.py:424(_DeepMapping)
        1    0.000    0.000    0.000    0.000 validators.py:463(_NumberValidator)
        1    0.000    0.000    0.000    0.000 validators.py:537(_MaxLengthValidator)
        1    0.000    0.000    0.000    0.000 validators.py:568(_MinLengthValidator)
        1    0.000    0.000    0.000    0.000 validators.py:599(_SubclassOfValidator)
        1    0.000    0.000    0.000    0.000 validators.py:626(_subclass_of)
        1    0.000    0.000    0.000    0.000 validators.py:642(_NotValidator)
        1    0.000    0.000    0.000    0.000 validators.py:96(_InstanceOfValidator)
        2    0.000    0.000    0.008    0.004 value.py:1(<module>)
       27    0.000    0.000    0.000    0.000 value.py:119(is_global)
       24    0.000    0.000    0.000    0.000 value.py:123(is_function)
       32    0.000    0.000    0.000    0.000 value.py:143(name)
       27    0.000    0.000    0.000    0.000 value.py:206(is_declaration)
        1    0.000    0.000    0.000    0.000 value.py:25(CheckAttribute)
        3    0.000    0.000    0.000    0.000 value.py:27(__init__)
